%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
17, -6.74, -15.26, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.843, 1627991316843
18, 129.89, -38.97, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.843, 1627991316843
19, 99.36, -148.40, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.853, 1627991316853
20, 15.77, -156.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.853, 1627991316853
21, -13.63, -27.98, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.869, 1627991316869
22, 122.25, -52.78, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.869, 1627991316869
23, 90.66, -158.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.870, 1627991316870
24, 15.27, -139.69, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.870, 1627991316870
25, -19.12, -29.94, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.902, 1627991316902
26, 123.95, -52.67, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.902, 1627991316902
27, 88.88, -156.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.903, 1627991316903
28, -1.00, -154.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.903, 1627991316903
29, -24.30, -25.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.903, 1627991316903
30, 112.39, -48.23, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.903, 1627991316903
31, 86.55, -154.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.914, 1627991316914
32, -5.23, -157.78, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.914, 1627991316914
33, -23.31, -26.43, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.929, 1627991316929
34, 109.59, -49.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.929, 1627991316929
35, 82.94, -156.30, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.930, 1627991316930
36, -6.64, -150.96, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.930, 1627991316930
37, -28.66, -22.40, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.945, 1627991316945
38, 103.90, -45.85, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.945, 1627991316945
39, 74.26, -152.15, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.960, 1627991316960
40, -11.31, -156.09, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.960, 1627991316960
41, -45.23, -23.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.971, 1627991316971
42, 99.07, -37.06, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.971, 1627991316971
43, 63.49, -158.09, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.974, 1627991316974
44, -18.29, -154.53, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.974, 1627991316974
45, -37.72, -3.84, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.989, 1627991316989
46, 101.80, -38.83, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.989, 1627991316989
47, 76.10, -137.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.990, 1627991316990
48, -14.59, -146.34, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.990, 1627991316990
49, -41.72, -9.98, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:37.004, 1627991317004
50, 93.45, -31.80, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:37.004, 1627991317004
